SID,PID,SubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodel,RoofStyle,RoofMat,Exterior1,Exterior2,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition, SalePrice , LivingArea ,TotalArea,LivingToTotal,LotToLiving,PricePerLivingSq,PricePerTotalSq
1855,533251110,20,RL,80,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,7,6,1980,1980,Hip,CompShg,VinylSd,MetalSd,BrkFace,600,Gd,TA,CBlock,Gd,TA,No,GLQ,1732,Unf,0,270,2002,GasA,Ex,Y,SBrkr,2362,0,0,2362,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1980,RFn,2,546,Gd,TA,Y,180,16,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal," 255,000 "," 2,362 "," 4,364 ",0.541246563, 5.08 , $107.96 , $58.43 
1856,533251130,80,RL,,16157,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978,Unf,2,588,TA,TA,Y,168,180,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal," 194,000 "," 1,432 "," 2,792 ",0.512893983, 11.28 , $135.47 , $69.48 
1857,533252130,20,RL,90,10768,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,GasA,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976,RFn,2,528,TA,TA,Y,0,21,0,0,180,0,NA,NA,NA,0,7,2007,WD ,Normal," 218,000 "," 1,437 "," 2,874 ",0.5, 7.49 , $151.70 , $75.85 
1858,533253180,120,RL,40,3840,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,6,1978,1998,Gable,CompShg,Wd Sdng,Plywood,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,881,LwQ,176,0,1057,GasA,TA,Y,SBrkr,1295,0,0,1295,1,0,1,0,1,1,Gd,4,Typ,2,TA,Attchd,1978,Fin,2,571,TA,TA,Y,133,89,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal," 213,750 "," 1,295 "," 2,352 ",0.550595238, 2.97 , $165.06 , $90.88 
1859,533254100,80,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976,RFn,2,512,TA,TA,Y,113,100,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal," 187,000 "," 1,855 "," 2,383 ",0.77843055, 5.18 , $100.81 , $78.47 
1860,533254130,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978,Unf,0,284,1262,GasA,Ex,Y,SBrkr,1262,0,0,1262,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976,RFn,2,460,TA,TA,Y,298,0,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal," 181,500 "," 1,262 "," 2,524 ",0.5, 7.61 , $143.82 , $71.91 
1861,533350020,20,RL,94,17778,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,1632,Rec,829,0,2461,GasA,Gd,Y,SBrkr,2497,0,0,2497,1,0,2,0,2,1,Gd,7,Typ,2,Gd,Attchd,1981,RFn,2,676,TA,TA,Y,266,0,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal," 373,000 "," 2,497 "," 4,958 ",0.503630496, 7.12 , $149.38 , $75.23 
1862,533352075,90,RL,,18890,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1,TA,TA,CBlock,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,Ex,Y,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977,RFn,2,600,TA,TA,N,155,24,145,0,0,0,NA,NA,Gar2,8300,8,2007,WD ,Normal," 190,000 "," 2,620 "," 3,981 ",0.658126099, 7.21 , $72.52 , $47.73 
1864,534125120,20,RL,78,11700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,41,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Ex,Y,SBrkr,1152,0,0,1152,1,0,1,1,3,1,TA,7,Typ,0,NA,Attchd,1968,RFn,2,412,TA,TA,Y,0,126,0,0,0,0,NA,NA,NA,0,9,2007,CWD,Normal," 143,450 "," 1,152 "," 2,064 ",0.558139535, 10.16 , $124.52 , $69.50 
1865,534127080,60,RL,80,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525,TA,TA,CBlock,TA,TA,No,Rec,915,Unf,0,93,1008,GasA,TA,Y,SBrkr,1403,1008,0,2411,1,0,2,1,4,1,TA,8,Typ,1,Po,Attchd,1970,RFn,2,570,TA,TA,Y,0,192,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal," 240,050 "," 2,411 "," 3,419 ",0.705176952, 3.32 , $99.56 , $70.21 
1866,534127140,85,RL,,8723,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Av,BLQ,973,Unf,0,0,973,GasA,Ex,Y,SBrkr,1082,0,0,1082,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1969,Unf,2,480,TA,TA,Y,160,0,0,0,0,0,NA,NA,NA,0,1,2007,WD ,Normal," 162,500 "," 1,082 "," 2,055 ",0.526520681, 8.06 , $150.18 , $79.08 
1867,534127260,20,RL,130,11700,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,196,TA,TA,PConc,Gd,TA,No,ALQ,910,Unf,0,385,1295,GasA,Fa,Y,SBrkr,1295,0,0,1295,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1968,Fin,2,528,TA,TA,Y,0,194,0,0,200,0,NA,NA,NA,0,4,2007,WD ,Normal," 164,000 "," 1,295 "," 2,590 ",0.5, 9.03 , $126.64 , $63.32 
1868,534128090,20,RL,108,11358,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,346,Unf,0,778,1124,GasA,TA,Y,SBrkr,1610,0,0,1610,0,0,2,0,3,1,Gd,8,Typ,1,TA,Attchd,1972,RFn,2,515,TA,TA,Y,202,0,0,0,256,0,NA,NA,NA,0,5,2007,WD ,Normal," 185,000 "," 1,610 "," 2,734 ",0.588880761, 7.05 , $114.91 , $67.67 
1869,534151090,20,RL,80,9547,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1594,1594,GasA,Ex,Y,SBrkr,1594,0,0,1594,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1993,RFn,2,472,TA,TA,Y,190,80,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal," 188,500 "," 1,594 "," 3,188 ",0.5, 5.99 , $118.26 , $59.13 
1870,534151180,60,RL,78,10530,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194,Gd,TA,PConc,Gd,TA,No,GLQ,819,Unf,0,329,1148,GasA,Ex,Y,SBrkr,1091,984,0,2075,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1993,Unf,2,473,TA,TA,Y,235,86,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal," 255,000 "," 2,075 "," 3,223 ",0.643810115, 5.07 , $122.89 , $79.12 
1871,534175010,90,RL,,11500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1680,1680,GasA,Fa,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1976,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal," 136,905 "," 1,680 "," 3,360 ",0.5, 6.85 , $81.49 , $40.75 
1872,534176140,20,RL,88,10738,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,792,Unf,0,301,1093,GasA,Gd,Y,SBrkr,1093,0,0,1093,1,0,2,0,3,1,TA,6,Typ,1,Fa,Attchd,1966,RFn,2,484,TA,TA,Y,224,0,0,0,0,0,NA,MnPrv,Shed,400,11,2007,WD ,Normal," 158,500 "," 1,093 "," 2,186 ",0.5, 9.82 , $145.01 , $72.51 
1873,534177210,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,1242,0,0,1242,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2007,WD ,Normal," 175,500 "," 1,242 "," 2,484 ",0.5, 7.73 , $141.30 , $70.65 
1874,534178010,20,RL,80,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,203,TA,TA,CBlock,TA,TA,No,BLQ,617,Rec,264,171,1052,GasA,TA,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1963,Fin,1,311,TA,TA,Y,0,133,0,0,0,0,NA,NA,NA,0,2,2007,COD,Normal," 127,000 "," 1,052 "," 2,104 ",0.5, 10.27 , $120.72 , $60.36 
1875,534201040,20,RL,70,8050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,474,BLQ,38,437,949,GasA,TA,Y,SBrkr,1107,0,0,1107,1,0,1,0,3,1,Gd,5,Typ,0,NA,Attchd,1967,RFn,1,308,TA,TA,Y,88,64,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal," 127,000 "," 1,107 "," 2,056 ",0.538424125, 7.27 , $114.72 , $61.77 
1876,534202030,20,RL,,10355,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196,TA,TA,CBlock,TA,TA,No,BLQ,695,Unf,0,519,1214,GasA,TA,Y,SBrkr,1214,0,0,1214,0,0,2,0,3,1,TA,5,Typ,1,Fa,Attchd,1967,RFn,1,318,TA,TA,Y,0,111,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal," 143,000 "," 1,214 "," 2,428 ",0.5, 8.53 , $117.79 , $58.90 
1877,534204120,20,RL,79,10289,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168,TA,TA,CBlock,TA,TA,No,ALQ,836,Unf,0,237,1073,GasA,TA,Y,SBrkr,1073,0,0,1073,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1965,RFn,2,515,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal," 156,000 "," 1,073 "," 2,146 ",0.5, 9.59 , $145.39 , $72.69 
1878,534252040,20,RL,,9503,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1958,1983,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,457,Rec,374,193,1024,GasA,TA,Y,SBrkr,1344,0,0,1344,1,0,1,0,2,1,TA,6,Min1,1,TA,Detchd,1970,Unf,1,484,TA,TA,Y,316,28,0,0,0,0,NA,GdWo,NA,0,6,2007,WD ,Normal," 144,000 "," 1,344 "," 2,368 ",0.567567568, 7.07 , $107.14 , $60.81 
1879,534252060,90,RL,,10624,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,TA,10,Typ,0,NA,Detchd,2002,Unf,1,352,TA,TA,Y,155,0,0,0,0,0,NA,NA,NA,0,11,2007,WD ,Normal," 119,000 "," 1,728 "," 3,456 ",0.5, 6.15 , $68.87 , $34.43 
1880,534252070,90,RL,,10899,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,N,SBrkr,1224,0,0,1224,0,0,2,0,2,2,TA,8,Typ,0,NA,CarPort,1964,Unf,3,530,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,Normal," 103,000 "," 1,224 "," 1,224 ",1, 8.90 , $84.15 , $84.15 
1881,534252110,20,RL,,12342,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,978,978,GasA,TA,Y,SBrkr,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1960,RFn,1,286,TA,TA,Y,0,0,36,0,0,0,NA,GdWo,Shed,600,8,2007,WD ,Normal," 139,900 "," 1,422 "," 2,400 ",0.5925, 8.68 , $98.38 , $58.29 
1882,534275170,20,RL,,12772,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1960,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,NA,NA,Gar2,15500,4,2007,WD ,Normal," 151,500 ", 958 ," 1,916 ",0.5, 13.33 , $158.14 , $79.07 
1883,534275220,20,RL,80,8892,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1974,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,NA,NA,NA,0,7,2007,COD,Normal," 126,500 "," 1,065 "," 2,130 ",0.5, 8.35 , $118.78 , $59.39 
1884,534276070,80,RL,65,10482,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,Ex,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,0,NA,Attchd,1958,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,NA,MnWw,NA,0,6,2007,WD ,Normal," 145,000 "," 1,138 "," 1,726 ",0.659327926, 9.21 , $127.42 , $84.01 
1885,534276160,20,RL,70,7535,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,111,LwQ,279,522,912,GasA,Fa,Y,SBrkr,912,0,0,912,0,1,1,0,2,1,TA,5,Typ,0,NA,Attchd,1958,Fin,1,297,TA,TA,Y,12,285,0,0,0,0,NA,MnWw,Shed,480,6,2007,WD ,Normal," 120,000 ", 912 ," 1,824 ",0.5, 8.26 , $131.58 , $65.79 
1886,534276180,20,RL,74,7450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,438,LwQ,206,250,894,GasA,Gd,Y,SBrkr,1074,0,0,1074,0,0,1,0,2,1,Gd,6,Min1,1,Gd,Detchd,1966,Unf,2,396,TA,TA,Y,0,72,0,0,0,0,NA,GdWo,NA,0,1,2007,WD ,Normal," 124,000 "," 1,074 "," 1,968 ",0.545731707, 6.94 , $115.46 , $63.01 
1887,534276290,20,RL,,8339,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1959,RFn,1,294,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,Shed,1200,7,2007,WD ,Normal," 106,500 ", 882 , 882 ,1, 9.45 , $120.75 , $120.75 
1888,534278150,20,RL,,14357,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,311,LwQ,167,386,864,GasA,TA,Y,SBrkr,1187,0,0,1187,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1961,RFn,2,440,TA,TA,Y,128,0,0,0,0,0,NA,NA,NA,0,8,2007,CWD,Normal," 140,500 "," 1,187 "," 2,051 ",0.578742077, 12.10 , $118.37 , $68.50 
1889,534278170,20,RL,76,8243,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56,TA,Gd,CBlock,TA,TA,No,ALQ,700,Unf,0,264,964,GasA,Ex,Y,SBrkr,964,0,0,964,0,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1985,Fin,2,784,TA,TA,Y,170,0,0,0,0,0,NA,GdPrv,NA,0,2,2007,WD ,Normal," 137,500 ", 964 ," 1,928 ",0.5, 8.55 , $142.63 , $71.32 
1890,534278190,20,RL,70,8680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1965,Unf,1,312,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2007,WD ,Normal," 117,600 ", 894 ," 1,788 ",0.5, 9.71 , $131.54 , $65.77 
1891,534401120,20,RL,80,8800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202,TA,TA,CBlock,TA,TA,No,BLQ,654,Unf,0,520,1174,GasA,Ex,Y,SBrkr,1200,0,0,1200,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1966,RFn,2,440,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,10,2007,CWD,Normal," 163,500 "," 1,200 "," 2,374 ",0.50547599, 7.33 , $136.25 , $68.87 
1892,534401200,80,RL,80,9200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98,TA,TA,CBlock,TA,TA,Gd,GLQ,494,Unf,0,548,1042,GasA,TA,Y,SBrkr,1042,0,0,1042,0,0,2,0,3,1,TA,5,Typ,0,NA,Attchd,1965,RFn,2,440,TA,TA,Y,192,0,0,0,0,0,NA,GdPrv,NA,0,5,2007,WD ,Normal," 161,000 "," 1,042 "," 2,084 ",0.5, 8.83 , $154.51 , $77.26 
1893,534403040,80,RL,85,9350,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,1,2,0,3,1,Gd,7,Min1,0,NA,Attchd,1964,RFn,1,309,TA,TA,Y,333,0,0,0,0,0,NA,MnPrv,NA,0,10,2007,CWD,Normal," 158,000 "," 1,302 "," 2,604 ",0.5, 7.18 , $121.35 , $60.68 
1894,534403290,60,RL,80,8800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306,TA,Gd,CBlock,TA,TA,No,ALQ,414,Unf,0,431,845,GasA,Ex,Y,SBrkr,845,1309,0,2154,0,0,2,1,5,1,TA,8,Typ,1,Gd,Attchd,1964,RFn,2,539,TA,TA,Y,0,0,0,0,161,0,NA,MnPrv,NA,0,7,2007,WD ,Normal," 224,500 "," 2,154 "," 2,999 ",0.718239413, 4.09 , $104.22 , $74.86 
1895,534403420,20,RL,,11382,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,212,TA,TA,CBlock,TA,TA,No,ALQ,54,Rec,543,533,1130,GasA,TA,Y,SBrkr,1374,0,0,1374,0,1,1,0,3,1,TA,7,Typ,1,TA,Attchd,1964,RFn,1,286,TA,TA,Y,0,28,84,0,0,0,NA,MnPrv,NA,0,8,2007,WD ,Normal," 147,000 "," 1,374 "," 2,504 ",0.548722045, 8.28 , $106.99 , $58.71 
1896,534425015,20,RL,,22002,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,CompShg,MetalSd,MetalSd,BrkFace,136,TA,Gd,CBlock,TA,TA,Mn,ALQ,1386,Unf,0,206,1592,GasA,Gd,Y,SBrkr,1652,0,0,1652,1,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1959,RFn,2,510,TA,TA,Y,0,0,0,0,201,0,NA,NA,NA,0,7,2007,WD ,Normal," 200,000 "," 1,652 "," 3,244 ",0.509247842, 13.32 , $121.07 , $61.65 
1897,534425080,20,RL,,14585,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85,TA,TA,CBlock,TA,TA,No,BLQ,594,Rec,219,331,1144,GasA,Ex,Y,SBrkr,1429,0,0,1429,0,1,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1960,Unf,2,572,TA,TA,Y,216,110,0,0,0,0,NA,NA,NA,0,6,2007,WD ,Normal," 181,900 "," 1,429 "," 2,573 ",0.555382822, 10.21 , $127.29 , $70.70 
1898,534427140,20,RL,75,7388,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,405,Unf,0,658,1063,GasA,Gd,Y,SBrkr,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,1974,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2007,WD ,Normal," 150,750 "," 1,327 "," 2,390 ",0.555230126, 5.57 , $113.60 , $63.08 
1899,534429030,90,RL,70,9842,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,TA,6,Typ,0,NA,CarPort,1962,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2007,WD ,Normal," 101,800 "," 1,224 "," 1,224 ",1, 8.04 , $83.17 , $83.17 
